routeId,stopSequence,stopId,distanceToNextStop
49,24,259,265
49,25,260,212
49,26,261,405
49,27,262,458
49,28,263,267
49,29,264,389
49,30,265,667
49,31,266,255
49,32,268,482
49,33,267,712
49,34,270,289
49,35,2454,515
49,36,2651,568
49,37,2920,484
49,38,2921,311
49,39,3101,327
49,40,3100,469
49,41,3103,292
49,42,2504,249
49,43,2505,301
49,44,2521,887
49,45,2520,271
49,46,2511,368
49,47,2518,277
49,48,2513,297
49,49,2516,412
49,50,2517,307
49,51,2522,279
49,52,2523,336
49,53,2524,389
49,54,2506,395
49,55,2529,726
49,56,2527,541
49,57,2507,1085
49,58,2508,838
49,59,2510,232
49,60,2430,517
49,61,2429,418
49,62,2536,349
49,63,2269,440
49,64,2426,0
5,0,8,115
5,1,2393,227
5,2,2,456
5,3,3,136
5,4,5,509
5,5,279,219
5,6,281,209
5,7,282,452
5,8,283,219
5,9,284,193
5,10,285,313
5,11,286,514
5,12,288,404
5,13,3164,852
5,14,287,389
5,15,290,473
5,16,289,354
5,17,292,431
5,18,242,594
5,19,291,486
5,20,294,298
5,21,296,521
5,22,293,162
5,23,295,414
5,24,298,435
5,25,297,283
5,26,300,475
5,27,299,621
5,28,302,223
5,29,301,343
5,30,305,1720
5,31,304,380
5,32,309,387
5,33,306,330
5,34,310,320
5,35,312,422
5,36,307,475
5,37,308,521
5,38,314,348
5,39,316,359
5,40,311,281
5,41,313,298
5,42,318,444
5,43,315,342
5,44,320,633
5,45,317,479
5,46,322,499
5,47,319,350
5,48,321,949
5,49,323,205
5,50,325,568
5,51,324,343
5,52,330,347
5,53,327,346
5,54,329,241
5,55,332,527
5,56,331,323
5,57,333,8313
5,58,7208,0
50,0,2467,431
50,1,2472,396
50,2,2480,1028
50,3,2482,461
50,4,2474,159
50,5,4170,237
50,6,4171,410
50,7,4172,524
50,8,4173,230
50,9,4002,289
50,10,4004,259
50,11,3996,330
50,12,3997,159
50,13,4006,349
50,14,4187,295
50,15,4188,848
50,16,4189,628
50,17,7678,506
50,18,4191,686
50,19,4192,249
50,20,4533,297
50,21,3265,260
50,22,4193,282
50,23,4194,404
50,24,4195,277
50,25,4196,441
50,26,4197,198
50,27,4198,1213
50,28,486,312
50,29,489,516
50,30,491,274
50,31,488,644
50,32,1540,494
50,33,1542,601
50,34,1543,377
50,35,1545,129
50,36,1544,232
50,37,1547,207
50,38,1546,257
50,39,1550,156
50,40,1548,404
50,41,1552,651
50,42,2479,0
51,0,1560,353
51,1,1561,166
51,2,2549,366
51,3,2553,319
51,4,2551,412
51,5,2556,250
51,6,2554,277
51,7,2555,212
51,8,2558,377
51,9,4295,353
51,10,4323,62
51,11,2394,231
51,12,4336,357
51,13,2560,284
51,14,2559,244
51,15,1392,378
51,16,1826,262
51,17,1830,343
51,18,996,218
51,19,998,319
51,20,1000,200
51,21,1002,278
51,22,1001,430
51,23,1003,362
51,24,2562,499
51,25,2561,296
51,26,1399,188
51,27,2564,515
51,28,1394,221
51,29,2563,186
51,30,731,200
51,31,1913,326
51,32,1917,416
51,33,1914,320
51,34,1920,110
51,35,2565,268
51,36,2566,239
51,37,2567,264
51,38,2692,508
51,39,2029,698
51,40,2573,507
51,41,2579,956
51,42,2574,404
51,43,2581,1605
51,44,477,522
51,45,478,448
51,46,480,575
51,47,479,2163
51,48,482,796
51,49,481,512
51,50,485,409
51,51,483,384
51,52,1025,546
51,53,1030,419
51,54,1026,438
51,55,1028,388
51,56,494,1334
51,57,7159,447
51,58,495,1103
51,59,536,570
51,60,537,1067
51,61,7644,276
51,62,7648,423
51,63,4412,0
52,0,7582,152
52,1,1245,705
52,2,1444,293
52,3,1348,395
52,4,1350,332
52,5,1349,358
52,6,1351,385
52,7,1352,274
52,8,1996,221
52,9,840,344
52,10,842,550
52,11,841,537
52,12,844,1236
52,13,848,288
52,14,847,388
52,15,850,346
52,16,849,212
52,17,852,300
52,18,851,118
52,19,1195,228
52,20,1193,721
52,21,1379,245
52,22,27,612
52,23,7264,137
52,24,1256,316
52,25,4271,180
52,26,2724,253
52,27,4272,198
52,28,4273,246
52,29,4274,141
52,30,291,363
52,31,41,552
52,32,43,312
52,33,46,219
52,34,47,199
52,35,2728,515
52,36,2726,431
52,37,2033,291
52,38,2727,271
52,39,2109,213
52,40,591,113
52,41,2039,319
52,42,2035,369
52,43,1650,268
52,44,2746,216
52,45,2748,307
52,46,2747,462
52,47,2750,261
52,48,2749,565
52,49,2752,334
52,50,2751,208
52,51,2754,637
52,52,2756,386
52,53,7598,283
52,54,7597,291
52,55,7596,369
52,56,2535,0
53,0,725,483
53,1,4149,260
53,2,140,447
53,3,718,240
53,4,715,412
53,5,720,310
53,6,7138,516
53,7,7139,326
53,8,2575,190
53,9,2580,788
53,10,2576,441
53,11,1621,262
53,12,2577,294
53,13,2585,134
53,14,2578,214
53,15,2587,371
53,16,2582,362
53,17,1732,316
53,18,1733,301
53,19,2589,398
53,20,2584,84
53,21,2591,229
53,22,2586,287
53,23,2593,130
53,24,2588,130
53,25,2595,156
53,26,2590,176
53,27,2592,248
53,28,2597,364
53,29,2594,279
53,30,2596,340
53,31,2598,140
53,32,2600,440
53,33,2602,202
53,34,2604,337
53,35,2599,188
53,36,2601,314
53,37,2603,195
53,38,2457,499
53,39,2916,392
53,40,271,228
53,41,2607,437
53,42,2605,339
53,43,2609,280
53,44,2606,208
53,45,4741,238
53,46,4742,331
53,47,2611,243
53,48,2612,231
53,49,2613,325
53,50,2614,192
53,51,2615,303
53,52,2616,264
53,53,2617,363
53,54,2618,391
53,55,2620,366
53,56,2619,424
53,57,4740,362
53,58,2621,300
53,59,2623,240
53,60,2624,592
53,61,2625,262
53,62,2629,439
53,63,2626,127
53,64,72,547
53,65,64,248
53,66,4754,395
53,67,73,526
53,68,213,689
53,69,6834,394
53,70,946,0
54,0,166,494
54,1,2342,510
54,2,2341,406
54,3,2346,319
54,4,2344,592
54,5,2677,289
54,6,2675,646
54,7,2676,544
54,8,2678,448
54,9,2680,387
54,10,932,312
54,11,935,336
54,12,933,560
54,13,936,460
54,14,942,592
54,15,937,280
54,16,938,397
54,17,944,431
54,18,2356,508
54,19,2359,276
54,20,2358,347
54,21,2360,238
54,22,2361,680
54,23,2364,589
54,24,2362,316
54,25,2363,515
54,26,2368,861
54,27,2365,859
54,28,315,342
54,29,320,633
54,30,317,479
54,31,322,499
54,32,319,350
54,33,321,949
54,34,323,205
54,35,325,568
54,36,324,826
54,37,2083,390
54,38,2084,424
54,39,1040,222
54,40,1041,957
54,41,1042,329
54,42,396,874
54,43,536,570
54,44,537,1152
54,45,1919,287
54,46,7644,0
55,0,35,173
55,1,7276,326
55,2,7277,221
55,3,7278,593
55,4,7268,215
55,5,7564,172
55,6,853,866
55,7,856,155
55,8,855,293
55,9,857,514
55,10,858,332
55,11,860,930
55,12,2118,197
55,13,2117,248
55,14,2789,418
55,15,2067,277
55,16,2069,361
55,17,2068,278
55,18,2070,188
55,19,1442,265
55,20,1448,325
55,21,1443,142
55,22,2807,186
55,23,2806,351
55,24,2809,94
55,25,2808,324
55,26,2811,183
55,27,2810,424
55,28,1997,130
55,29,1351,385
55,30,1352,296
55,31,1354,295
55,32,1353,220
55,33,869,692
55,34,864,353
55,35,865,510
55,36,872,611
55,37,2689,465
55,38,868,868
55,39,873,347
55,40,870,489
55,41,875,315
55,42,2812,395
55,43,2813,285
55,44,2815,231
55,45,2079,309
55,46,3339,876
55,47,7655,552
55,48,496,0
57,0,35,173
57,1,7276,326
57,2,7277,221
57,3,7278,588
57,4,7264,137
57,5,1256,316
57,6,4271,180
57,7,2724,253
57,8,4272,198
57,9,4273,426
57,10,2704,347
57,11,2706,183
57,12,2707,267
57,13,43,312
57,14,46,219
57,15,47,199
57,16,2728,515
57,17,2726,431
57,18,2033,291
57,19,2727,271
57,20,2109,213
57,21,591,113
57,22,2039,319
57,23,2035,369
57,24,1650,314
57,25,1654,788
57,26,1652,570
57,27,539,527
57,28,2729,402
57,29,2731,399
57,30,2730,270
57,31,2733,430
57,32,2732,320
57,33,2734,328
57,34,2737,397
57,35,2735,211
57,36,2738,269
57,37,2736,443
57,38,4744,376
57,39,2741,278
57,40,4726,433
57,41,2632,247
57,42,2633,286
57,43,4738,593
57,44,2743,314
57,45,2742,967
57,46,1670,488
57,47,1669,442
57,48,1674,348
57,49,1671,387
57,50,2745,0
59,0,2547,575
59,1,1380,479
59,2,1382,345
59,3,1251,1129
59,4,4424,257
59,5,1250,151
59,6,1253,323
59,7,1252,230
59,8,1254,910
59,9,2028,207
59,10,78,452
59,11,1944,581
59,12,1297,200
59,13,380,392
59,14,383,280
59,15,382,191
59,16,89,203
59,17,90,221
59,18,425,132
59,19,424,260
59,20,426,463
59,21,429,413
59,22,427,161
59,23,2843,386
59,24,2846,272
59,25,2845,286
59,26,2848,307
59,27,1412,434
59,28,3301,335
59,29,3302,334
59,30,3303,133
59,31,1007,308
59,32,1013,320
59,33,1008,266
59,34,2855,386
59,35,2852,244
59,36,2414,314
59,37,2417,318
59,38,2416,107
59,39,1644,527
59,40,1646,329
59,41,1645,210
59,42,1029,173
59,43,1022,0
6,0,8,232
6,1,464,490
6,2,470,276
6,3,437,442
6,4,439,167
6,5,440,645
6,6,465,189
6,7,469,502
6,8,466,222
6,9,472,456
6,10,467,197
6,11,474,264
6,12,471,195
6,13,287,389
6,14,290,473
6,15,289,354
6,16,292,431
6,17,242,594
6,18,291,486
6,19,294,298
6,20,296,521
6,21,293,162
6,22,295,414
6,23,298,435
6,24,297,283
6,25,300,390
6,26,476,373
6,27,473,254
6,28,475,1614
6,29,477,522
6,30,478,448
6,31,480,575
6,32,479,2163
6,33,482,796
6,34,481,512
6,35,485,409
6,36,483,651
6,37,484,423
6,38,486,312
6,39,489,516
6,40,491,274
6,41,488,239
6,42,493,384
6,43,490,521
6,44,492,307
6,45,497,346
6,46,494,1334
6,47,7159,447
6,48,495,971
6,49,500,422
6,50,394,0
60,0,35,173
60,1,7276,326
60,2,7277,221
60,3,7278,593
60,4,7268,215
60,5,7564,266
60,6,2854,657
60,7,2857,592
60,8,2856,842
60,9,2858,366
60,10,2859,485
60,11,2860,243
60,12,2861,935
60,13,2862,464
60,14,2863,612
60,15,138,358
60,16,139,278
60,17,4773,437
60,18,4418,562
60,19,2867,907
60,20,2866,660
60,21,2868,846
60,22,2869,691
60,23,2870,937
60,24,2871,656
60,25,2872,219
60,26,1798,359
60,27,1851,288
60,28,709,343
60,29,714,563
60,30,710,419
60,31,716,319
60,32,713,281
60,33,725,0
62,0,725,333
62,1,630,328
62,2,2306,333
62,3,7538,338
62,4,7537,225
62,5,7536,281
62,6,7535,438
62,7,7534,131
62,8,2307,481
62,9,2902,358
62,10,2904,246
62,11,2907,226
62,12,2906,117
62,13,2909,277
62,14,2908,296
62,15,2910,519
62,16,1963,445
62,17,1966,328
62,18,1968,235
62,19,1806,352
62,20,1807,369
62,21,1812,418
62,22,1809,684
62,23,1814,324
62,24,1609,482
62,25,1623,188
62,26,1811,552
62,27,2589,419
62,28,2551,412
62,29,2556,250
62,30,2554,147
62,31,2911,215
62,32,2913,369
62,33,2912,126
62,34,2918,451
62,35,2914,252
62,36,2594,279
62,37,2596,340
62,38,2598,140
62,39,2600,440
62,40,2602,361
62,41,2000,356
62,42,2005,344
62,43,2917,149
62,44,2915,480
62,45,2919,513
62,46,2457,499
62,47,2916,392
62,48,271,696
62,49,272,230
62,50,273,811
62,51,275,453
62,52,277,823
62,53,166,0
64,0,1403,326
64,1,362,319
64,2,363,318
64,3,364,277
64,4,365,218
64,5,366,464
64,6,476,373
64,7,473,254
64,8,475,1379
64,9,2936,238
64,10,2935,449
64,11,2938,429
64,12,2937,301
64,13,2940,126
64,14,2939,264
64,15,2941,439
64,16,3990,320
64,17,3995,314
64,18,3991,322
64,19,2944,600
64,20,2945,752
64,21,2515,403
64,22,2514,340
64,23,7152,518
64,24,2525,247
64,25,2526,312
64,26,2531,358
64,27,2528,1212
64,28,2532,346
64,29,2538,356
64,30,2533,141
64,31,2467,0
65,0,2783,198
65,1,2782,332
65,2,2946,144
65,3,2947,254
65,4,2948,105
65,5,2949,377
65,6,2950,309
65,7,1252,230
65,8,1254,883
65,9,854,332
65,10,7264,555
65,11,2951,377
65,12,2954,250
65,13,2725,218
65,14,2569,311
65,15,2570,280
65,16,2571,190
65,17,7803,23
65,18,1094,167
65,19,2572,252
65,20,2573,507
65,21,2579,498
65,22,2955,348
65,23,2953,272
65,24,2956,94
65,25,2957,285
65,26,297,283
65,27,300,475
65,28,299,621
65,29,302,292
65,30,2959,240
65,31,2958,800
65,32,2961,234
65,33,2962,533
65,34,2963,224
65,35,2964,268
65,36,2965,316
65,37,2968,411
65,38,2966,279
65,39,2970,310
65,40,2967,344
65,41,2972,0
66,0,7701,552
66,1,822,365
66,2,821,426
66,3,824,748
66,4,823,358
66,5,2247,453
66,6,2244,309
66,7,2246,356
66,8,2248,248
66,9,2249,370
66,10,502,257
66,11,499,640
66,12,542,367
66,13,501,592
66,14,3,136
66,15,5,509
66,16,279,219
66,17,281,209
66,18,282,452
66,19,283,219
66,20,284,446
66,21,2969,315
66,22,2844,320
66,23,466,222
66,24,472,456
66,25,467,124
66,26,1051,201
66,27,1052,276
66,28,1053,229
66,29,2974,421
66,30,2971,110
66,31,25,338
66,32,26,179
66,33,27,561
66,34,7265,190
66,35,1256,227
66,36,32,469
66,37,31,230
66,38,34,335
66,39,42,302
66,40,44,127
66,41,39,414
66,42,294,298
66,43,296,385
66,44,7132,337
66,45,7133,464
66,46,730,329
66,47,1916,433
66,48,1918,328
66,49,1925,278
66,50,299,621
66,51,302,223
66,52,301,98
66,53,522,73
66,54,303,172
66,55,305,191
66,56,1403,0
67,0,2783,154
67,1,3067,676
67,2,3074,259
67,3,3072,115
67,4,3075,336
67,5,3073,203
67,6,3077,172
67,7,1253,747
67,8,1379,280
67,9,3080,320
67,10,84,126
67,11,85,254
67,12,87,324
67,13,86,373
67,14,1019,725
67,15,3076,139
67,16,3079,316
67,17,3078,620
67,18,3082,299
67,19,3084,471
67,20,3081,1180
67,21,3087,372
67,22,3090,459
67,23,617,196
67,24,4276,370
67,25,3089,643
67,26,3091,298
67,27,3092,2231
67,28,3096,616
67,29,3098,481
67,30,3099,459
67,31,2989,0
68,0,8,115
68,1,2393,227
68,2,2,687
68,3,617,693
68,4,618,243
68,5,619,410
68,6,2148,220
68,7,2149,324
68,8,2151,289
68,9,2150,524
68,10,2153,234
68,11,3019,302
68,12,3020,426
68,13,3021,395
68,14,3023,418
68,15,3025,355
68,16,3024,369
68,17,3026,314
68,18,3027,323
68,19,3028,481
68,20,3029,650
68,21,3030,570
68,22,3031,491
68,23,3032,426
68,24,3033,345
68,25,3034,432
68,26,3035,318
68,27,3036,447
68,28,3038,442
68,29,3039,509
68,30,3040,426
68,31,3041,735
68,32,3042,559
68,33,4421,827
68,34,675,273
68,35,4158,406
68,36,3043,0
69,0,1979,132
69,1,177,229
69,2,2292,676
69,3,2602,361
69,4,2000,356
69,5,2005,344
69,6,2917,325
69,7,3101,327
69,8,3100,469
69,9,3103,292
69,10,2504,249
69,11,2505,301
69,12,2521,887
69,13,2520,271
69,14,2511,368
69,15,2518,277
69,16,2513,297
69,17,2516,412
69,18,2517,784
69,19,3102,315
69,20,3105,290
69,21,3104,302
69,22,3107,234
69,23,3106,557
69,24,3109,404
69,25,3108,381
69,26,3110,251
69,27,3111,171
69,28,2211,215
69,29,3113,506
69,30,3112,378
69,31,3115,366
69,32,3114,357
69,33,3117,215
69,34,1690,326
69,35,1691,392
69,36,1692,407
69,37,1693,324
69,38,1694,94
69,39,2062,335
69,40,2085,387
69,41,2086,211
69,42,2087,341
69,43,2088,346
69,44,7324,395
69,45,7325,399
69,46,7317,563
69,47,7318,444
69,48,7319,485
69,49,7320,234
69,50,7557,396
69,51,7553,299
69,52,7554,443
69,53,7555,266
69,54,6835,284
69,55,1615,0
7,0,8,114
7,1,1,281
7,2,2,456
7,3,3,136
7,4,5,223
7,5,437,442
7,6,439,167
7,7,440,563
7,8,432,177
7,9,441,308
7,10,442,191
7,11,444,264
7,12,443,189
7,13,446,453
7,14,158,189
7,15,160,338
7,16,159,286
7,17,162,240
7,18,445,368
7,19,448,683
7,20,7175,409
7,21,447,452
7,22,451,474
7,23,449,199
7,24,453,295
7,25,450,223
7,26,452,337
7,27,252,292
7,28,253,382
7,29,254,240
7,30,255,269
7,31,256,200
7,32,455,342
7,33,457,280
7,34,454,423
7,35,456,339
7,36,459,244
7,37,458,266
7,38,461,435
7,39,56,482
7,40,57,160
7,41,460,277
7,42,463,365
7,43,462,459
7,44,468,0
70,0,3157,429
70,1,506,448
70,2,547,269
70,3,507,262
70,4,548,339
70,5,551,257
70,6,508,285
70,7,509,379
70,8,553,372
70,9,510,612
70,10,555,522
70,11,187,337
70,12,455,342
70,13,457,280
70,14,454,423
70,15,456,339
70,16,459,244
70,17,458,266
70,18,461,944
70,19,6847,317
70,20,6848,312
70,21,6849,486
70,22,7148,278
70,23,7149,351
70,24,7150,379
70,25,7151,1316
70,26,523,622
70,27,524,513
70,28,525,508
70,29,526,338
70,30,527,354
70,31,528,829
70,32,529,523
70,33,530,716
70,34,4463,532
70,35,4470,992
70,36,4471,425
70,37,4486,411
70,38,4553,276
70,39,4554,405
70,40,3383,292
70,41,3381,617
70,42,2083,390
70,43,2084,424
70,44,1040,222
70,45,1041,957
70,46,1042,329
70,47,396,2350
70,48,6845,0
72,0,35,173
72,1,7276,326
72,2,7277,221
72,3,7278,547
72,4,30,180
72,5,1256,316
72,6,4271,180
72,7,2724,253
72,8,4272,198
72,9,4273,426
72,10,2704,16
72,11,2567,402
72,12,294,298
72,13,296,521
72,14,293,162
72,15,295,414
72,16,298,435
72,17,297,283
72,18,300,390
72,19,476,373
72,20,473,254
72,21,475,1614
72,22,477,522
72,23,478,448
72,24,480,575
72,25,479,2163
72,26,482,796
72,27,481,512
72,28,485,409
72,29,483,384
72,30,1025,546
72,31,1030,419
72,32,1026,438
72,33,1028,388
72,34,494,710
72,35,498,625
72,36,7159,447
72,37,495,1207
72,38,48573,0
73,0,3164,861
73,1,2405,996
73,2,2971,110
73,3,25,338
73,4,26,179
73,5,27,561
73,6,7265,783
73,7,31,1023
73,8,2572,3483
73,9,477,4984
73,10,483,2166
73,11,1031,1473
73,12,3175,1633
73,13,2083,3173
73,14,536,570
73,15,537,1067
73,16,7644,440
73,17,7650,357
73,18,7645,333
73,19,7624,191
73,20,7657,622
73,21,7642,545
73,22,7638,938
73,23,7628,503
73,24,7625,433
73,25,7639,115
73,26,4112,0
75,0,3184,457
75,1,2057,393
75,2,2089,304
75,3,2090,803
75,4,2091,253
75,5,2056,634
75,6,2093,256
75,7,2094,335
75,8,2095,208
75,9,2098,373
75,10,2096,237
75,11,2099,436
75,12,2097,415
75,13,4627,427
75,14,4628,224
75,15,926,387
75,16,1665,460
75,17,987,314
75,18,984,245
75,19,986,311
75,20,988,245
75,21,991,336
75,22,219,412
75,23,221,364
75,24,223,384
75,25,224,508
75,26,225,227
75,27,226,412
75,28,228,130
75,29,230,308
75,30,227,301
75,31,229,485
75,32,232,300
75,33,558,358
75,34,513,257
75,35,514,199
75,36,515,273
75,37,7262,525
75,38,422,221
75,39,517,258
75,40,518,206
75,41,519,306
75,42,520,299
75,43,521,416
75,44,366,464
75,45,476,373
75,46,473,254
75,47,475,1614
76,0,8,114
76,1,1,281
76,2,2,456
76,3,3,136
76,4,5,223
76,5,437,442
76,6,439,167
76,7,440,645
76,8,465,189
76,9,469,502
76,10,466,222
76,11,472,456
76,12,467,124
76,13,1051,201
76,14,1052,276
76,15,1053,229
76,16,2974,421
76,17,2971,110
76,18,25,338
76,19,26,179
76,20,27,612
76,21,7266,130
76,22,1256,227
76,23,32,469
76,24,31,367
76,25,1092,297
76,26,1093,228
76,27,1094,167
76,28,2572,252
76,29,2573,507
76,30,2579,956
76,31,2574,1876
76,32,477,522
76,33,478,448
76,34,480,575
76,35,479,2163
76,36,482,796
76,37,481,512
76,38,485,409
76,39,483,408
76,40,4231,244
76,41,484,423
76,42,486,312
76,43,489,516
76,44,491,274
76,45,488,239
76,46,493,384
76,47,490,521
76,48,492,307
76,49,497,374
76,50,1502,400
76,51,1504,309
76,52,1495,180
76,53,1497,244
76,54,1499,412
76,55,1506,329
76,56,1501,330
76,57,1508,663
76,58,1503,894
76,59,3390,569
76,60,3395,198
76,61,4099,360
76,62,4098,254
76,63,7629,650
76,64,4133,611
76,65,7631,605
76,66,3744,235
76,67,1919,967
76,68,7695,0
78,0,946,409
78,1,68,414
78,2,74,371
78,3,69,454
78,4,70,361
78,5,71,277
78,6,77,479
78,7,3204,268
78,8,3203,363
78,9,3206,421
78,10,3259,355
78,11,3207,322
78,12,3210,270
78,13,3209,470
78,14,3214,792
78,15,3212,446
78,16,3211,497
78,17,3213,283
78,18,3216,610
78,19,3215,549
78,20,3217,519
78,21,3218,728
78,22,3219,440
78,23,3220,443
78,24,3245,555
78,25,4681,1202
78,26,3224,560
78,27,3226,698
78,28,3225,945
78,29,3228,840
78,30,3227,1156
78,31,3230,515
78,32,3229,937
78,33,1315,506
78,34,1314,559
78,35,1316,513
78,36,1317,187
78,37,7137,0
79,0,496,324
79,1,502,257
79,2,499,426
79,3,1427,624
79,4,1432,286
79,5,3298,439
79,6,3299,151
79,7,3300,316
79,8,2078,579
79,9,2080,552
79,10,7673,754
79,11,2081,147
79,12,2082,185
79,13,432,177
79,14,441,308
79,15,442,191
79,16,444,264
79,17,443,189
79,18,446,335
79,19,3301,335
79,20,3302,334
79,21,3303,133
79,22,1007,308
79,23,1013,320
79,24,1008,215
79,25,506,448
79,26,547,269
79,27,507,262
79,28,548,339
79,29,551,257
79,30,508,285
79,31,509,379
79,32,553,372
79,33,510,612
79,34,555,522
79,35,187,337
79,36,455,342
79,37,457,280
79,38,454,423
79,39,456,339
79,40,459,244
79,41,458,266
79,42,461,435
79,43,56,482
79,44,57,584
79,45,60,556
79,46,58,456
79,47,62,414
79,48,67,355
79,49,63,348
79,50,72,547
79,51,64,248
79,52,4754,395
79,53,73,526
79,54,213,563
79,55,946,0
8,0,496,324
8,1,502,257
8,2,499,640
8,3,542,367
8,4,501,592
8,5,3,136
8,6,5,223
8,7,437,376
8,8,544,413
8,9,503,649
8,10,546,250
8,11,504,261
8,12,505,340
8,13,506,448
8,14,547,269
8,15,507,262
8,16,548,339
8,17,551,257
8,18,508,285
8,19,509,379
8,20,553,372
8,21,510,612
8,22,555,522
8,23,187,307
8,24,186,339
8,25,511,155
8,26,556,323
8,27,512,607
8,28,232,300
8,29,558,358
8,30,513,257
8,31,514,199
8,32,515,273
8,33,7262,525
8,34,422,221
8,35,517,258
8,36,518,206
8,37,519,306
8,38,520,299
8,39,521,416
8,40,366,121
8,41,299,621
8,42,302,223
8,43,301,98
8,44,522,1633
8,45,523,622
8,46,524,513
8,47,525,508
8,48,526,338
8,49,527,354
8,50,528,829
8,51,529,399
8,52,531,260
8,53,532,531
8,54,533,395
8,55,534,394
8,56,535,717
8,57,493,384
8,58,490,521
8,59,492,307
8,60,497,346
8,61,494,710
8,62,498,625
8,63,7159,447
8,64,495,1103
8,65,536,570
8,66,537,1152
8,67,1919,287
8,68,7644,276
8,69,7648,279
8,70,7623,322
8,71,538,0
81,0,725,333
81,1,630,617
81,2,631,449
81,3,632,422
81,4,633,333
81,5,634,363
81,6,635,1368
81,7,1856,608
81,8,1854,697
81,9,1857,648
81,10,1858,554
81,11,1861,586
81,12,1863,601
81,13,1865,408
81,14,1893,388
81,15,1886,464
81,16,1887,276
81,17,1895,290
81,18,1888,313
81,19,1898,470
81,20,1892,913
81,21,1900,461
81,22,1894,525
81,23,1902,606
81,24,1896,467
81,25,1904,372
81,26,1897,786
81,27,1899,678
81,28,1908,650
81,29,1910,309
81,30,1903,808
81,31,2342,510
81,32,2341,725
81,33,2344,592
81,34,2677,935
81,35,2676,544
81,36,2678,448
81,37,2680,387
81,38,932,312
81,39,935,336
81,40,933,560
81,41,936,460
81,42,942,592
81,43,937,677
81,44,944,431
81,45,2356,508
81,46,2359,622
81,47,2360,917
81,48,2364,589
81,49,2362,817
81,50,2368,861
81,51,2365,859
81,52,315,342
81,53,320,633
81,54,317,479
81,55,322,499
81,56,319,350
81,57,321,949
81,58,323,205
81,59,325,568
81,60,324,826
81,61,2083,390
81,62,2084,424
81,63,1040,222
81,64,1041,957
81,65,1042,329
81,66,396,874
81,67,536,570
81,68,537,1152
81,69,1919,1422
81,70,1097,488
81,71,1098,802
81,72,1100,804
81,73,1099,6653
81,74,7208,0
82,0,1403,326
82,1,362,319
82,2,363,318
82,3,364,277
82,4,365,218
82,5,366,464
82,6,476,373
82,7,473,254
82,8,475,2135
82,9,478,448
82,10,480,575
82,11,479,2163
82,12,482,796
82,13,481,512
82,14,485,791
82,15,1025,546
82,16,1030,419
82,17,1026,438
82,18,1028,388
82,19,494,710
82,20,498,1072
82,21,495,1103
82,22,536,570
82,23,537,1152
82,24,1919,1422
82,25,1097,488
82,26,1098,802
82,27,1100,804
82,28,1099,20411
82,29,7213,0
83,0,1403,326
83,1,362,319
83,2,363,318
83,3,364,277
83,4,365,218
83,5,366,464
83,6,476,373
83,7,473,254
83,8,475,1614
83,9,477,522
83,10,478,448
83,11,480,575
83,12,479,2163
83,13,482,796
83,14,481,512
83,15,485,409
83,16,483,384
83,17,1025,546
83,18,1030,419
83,19,1026,438
83,20,1028,388
83,21,494,1334
83,22,7159,447
83,23,495,16137
83,24,7215,0
85,0,3364,277
85,1,3363,1184
85,2,3365,1264
85,3,3366,752
85,4,3368,925
85,5,3369,481
85,6,3367,288
85,7,3370,634
85,8,3372,258
85,9,3373,837
85,10,3375,888
85,11,3374,630
85,12,3377,822
85,13,1533,634
85,14,1530,457
85,15,1535,236
85,16,1532,456
85,17,1537,258
85,18,1534,172
85,19,1536,361
85,20,1539,324
85,21,1538,695
85,22,402,238
85,23,403,295
85,24,404,426
85,25,405,606
85,26,3376,512
85,27,3378,356
85,28,3379,281
85,29,3380,401
85,30,3382,586
85,31,3383,292
85,32,3381,384
85,33,330,347
85,34,327,346
85,35,329,241
85,36,332,527
85,37,331,323
85,38,333,5879
85,39,7216,0
86,0,166,494
86,1,2342,510
86,2,2341,406
86,3,2346,319
86,4,2344,592
86,5,2677,289
86,6,2675,646
86,7,2676,544
86,8,2678,448
86,9,2680,387
86,10,932,312
86,11,935,336
86,12,933,560
86,13,936,460
86,14,942,592
86,15,937,280
86,16,938,397
86,17,944,431
86,18,2356,508
86,19,2359,276
86,20,2358,347
86,21,2360,238
86,22,2361,680
86,23,2364,589
86,24,2362,316
86,25,2363,515
86,26,2368,861
86,27,2365,478
86,28,3403,589
86,29,3405,12122
86,30,7257,0
87,0,3874,17169
87,1,7217,0
89,0,1310,2943
89,1,7591,0
9,0,8,328
9,1,621,167
9,2,620,272
9,3,622,266
9,4,624,345
9,5,625,235
9,6,623,384
9,7,626,286
9,8,627,341
9,9,628,340
9,10,629,556
9,11,1386,289
9,12,117,481
9,13,116,102
9,14,4150,288
9,15,630,617
9,16,631,449
9,17,632,422
9,18,633,333
9,19,634,363
9,20,635,575
9,21,636,991
9,22,637,581
9,23,638,1231
9,24,639,492
9,25,640,498
9,26,3422,356
9,27,3430,514
9,28,641,842
9,29,643,433
9,30,642,539
9,31,644,297
9,32,645,427
9,33,646,358
9,34,647,630
9,35,648,456
9,36,649,345
9,37,650,242
9,38,651,161
9,39,653,287
9,40,652,384
9,41,655,405
9,42,654,463
9,43,657,200
9,44,656,484
9,45,659,268
9,46,658,429
9,47,661,363
9,48,660,442
9,49,662,298
9,50,663,336
9,51,664,535
9,52,665,338
9,53,4159,444
9,54,667,371
