stopId,stopName,lat,lng
166,Bến xe An Sương,10.8437376022339,106.613372802734
35,Bến xe buýt Sài Gòn,10.7676763534546,106.689361572266
167,Bitis,10.838891,106.617347
7276,Tôn Thất Tùng,10.7676696777344,106.690940856934
7277,Nguyễn Thị Nghĩa,10.768788,106.693699
172,Chùa Lạc Quang,10.834497,106.620212
7278,Trường Emst Thalmann,10.7695035934448,106.695587158203
168,Chùa Vĩnh Phước,10.83202,106.621794
169,Cầu Tham Lương - Siêu thị Thiên Hòa,10.82624,106.62586
7266,Trạm Trung chuyển trên đường Hàm Nghi,10.7708959579468,106.700805664062
7693,Nam Kỳ Khởi Nghĩa,10.770875,106.701354
174,Trạm Dệt Thành Công,10.822315,106.629825
173,Trạm KCN Tân Bình,10.819386,106.630615
1256,Chợ Cũ,10.7708110809326,106.701995849609
176,Ngã 3 Chế Lan Viên,10.817114,106.631472
4271,"Đền Thờ Ấn Giáo, Pasteur",10.7735948562622,106.701393127441
175,Chế Lan Viên,10.812878,106.632748
2724,Lê Thánh Tôn,10.775088,106.700768
177,Trạm Đài Liệt Sỹ,10.808209,106.634262
4272,Lý Tự Trọng,10.777089,106.699657
178,Thượng Uyển,10.806144,106.636055
4273,Lê Duẫn,10.778308,106.698333
180,Ngã tư Tân Kỳ Tân Quý,10.803541,106.637887
4274,Nguyễn Thị Minh Khai,10.779782,106.696659
181,ETown,10.802371,106.640253
243,Đại học Kiến Trúc,10.781804,106.694579
179,Ngã ba Bình Giã,10.802055,106.644292
244,Điện Biên Phủ,10.783419,106.692749
183,Công ty Lô Hội,10.8015441894531,106.650413513184
245,Võ Thị Sáu,10.784924,106.691145
182,Pico Plaza,10.801254,106.653637
246,Nhà thiếu nhi thành phố,10.7855825424194,106.689613342285
185,Ngã ba Út tịch,10.800985,106.656679
247,Viện Pasteur,10.785577,106.688683
184,Siêu thị Maximart Cộng Hòa,10.800833,106.658819
248,Trần Quốc Toản,10.787047,106.687133
187,Công viên Hoàng Văn Thụ,10.800469,106.663578
250,Lý Chính Thắng,10.789245,106.684746
186,Bảo Tàng Miền Đông,10.8002367019653,106.666374206543
249,Chùa Vĩnh Nghiêm,10.790694,106.683125
188,Cây xăng Quân khu 7,10.799589,106.66847
251,Ngã tư Trần Huy Liệu,10.793555,106.679236
190,Bệnh viện Quận Phú Nhuận,10.798282,106.670744
252,Trung tâm văn hóa Quận Phú Nhuận,10.795421,106.676093
191,Cổng Xe lửa,10.796596,106.673609
253,Cổng xe lửa,10.79677,106.673797
189,Trung tâm Văn hóa Quận Phú Nhuận,10.795236,106.675894
254,Bệnh viện Quận Phú Nhuận,10.798525,106.670793
193,Ngã tư Trần Huy Liệu,10.793276,106.679167
255,Cây xăng Quân khu 7,10.799642,106.66891
192,Chùa Vĩnh Nghiêm,10.790381,106.683022
256,Cổng trước SVĐ Quân Khu 7,10.800848,106.66678
196,Trần Quốc Toản,10.786831,106.686897
257,Công viên Hoàng Văn Thụ,10.802403,106.664221
194,Viện Pasteur,10.785351,106.688474
258,Vòng xoay Lăng Cha Cả,10.801365,106.662312
198,Điện Biên Phủ,10.783116,106.69099
259,Siêu thị Maximark Cộng Hòa,10.801038,106.659168
195,Coop Mart Nguyễn Đình Chiểu,10.78113,106.693152
260,Nhà hát Quân Đội,10.801238,106.656754
197,Trường THPT Lê Quý Đôn,10.779844,106.69452
261,Ngân hàng Quân đội,10.801412,106.654817
200,Tòa án Nhân dân Thành Phố,10.776052,106.698647
262,Công ty Lô Hội,10.801728,106.651127
199,Chùa Ông,10.773957,106.699722
263,Ngã tư Hoàng Hoa Thám,10.802102,106.646953
201,Trường CĐKT Cao Thắng,10.771416,106.700851
264,Ngã ba Bình Giã,10.802276,106.644512
82,Trạm Trung chuyển trên đường Hàm Nghi,10.771243,106.699326
265,ETown,10.802571,106.640967
7273,Khách sạn New World,10.770964,106.695946
266,Thượng Uyển,10.806313,106.636192
7274,Nguyễn Thị Nghĩa,10.769952,106.693495
268,Mũi tàu Cộng Hòa,10.808078,106.634696
267,Ngã ba Chế Lan Viên,10.8122043609619,106.633346557617
7275,Tôn Thất Tùng,10.768761,106.690469
270,UBND Phường 15,10.818332,106.631461
271,Khu Công Nghiệp Tân Bình,10.822452,106.630254
272,Cầu Tham Lương - Siêu thị Thiên Hòa,10.8269567489624,106.625831604004
273,Chùa Vĩnh Phước,10.828627,106.624594
275,Chùa Lạc Quang,10.834781,106.620614
277,Bitis,10.838222,106.618398
1115,Bến xe An Sương,10.845803,106.613517
1239,Bến xe An Sương,10.845187,106.613522
8,Bến xe Chợ Lớn,10.7512531280518,106.652565002441
33,Công Trường Mê Linh,10.7767896652222,106.705856323242
1,Chu Văn An,10.750232,106.652554
79,Bến Bạch Đằng,10.773299,106.706359
2,Chợ Kim Biên,10.750732,106.655075
76,Cục Hải Quan Thành Phố,10.770885,106.705549
3,Bưu điện Quận 5,10.7513675689697,106.659202575684
3691,Chợ Cũ,10.771006,106.703108
5,Rạp Đại Quang,10.752566,106.658937
2028,Trường Cao Thắng,10.7710428237915,106.701850891113
4,Lương Nhữ Học,10.752962,106.660418
4223,Trạm Trung chuyển trên đường Hàm Nghi,10.771043,106.699514
7,Triệu Quang Phục,10.7530879974365,106.662078857422
7564,Bảo tàng Mỹ Thuật,10.769251,106.699669
9,Đại học Sư phạm Thể dục thể thao,10.753341,106.663486
120,Trường Ernst Thalmann,10.768772,106.695923
121,KTX Trần Hưng Đạo,10.767363,106.694695
12,Siêu thị Điện máy Chợ Lớn,10.753626,106.664913
122,Rạp Hưng Đạo,10.765832,106.693375
6,Ngô Quyền,10.754,106.666882
10,Chung cư Nguyễn Trãi,10.754337,106.668572
123,Bệnh viện Răng Hàm Mặt,10.763918,106.691696
124,Trần Đình Xu,10.762262,106.690247
11,Siêu thị Điện máy,10.754023,106.669418
125,Tổng Cty Samco,10.759409,106.687798
14,Nhà Văn hóa Quận 5,10.753025,106.668588
16,Đồng Khánh,10.752677,106.670412
126,Chợ Nanci,10.757467,106.686035
17,An Bình,10.752977,106.672837
127,Nguyễn Biểu,10.7558870315552,106.682830810547
128,Trường Cao đẳng Kinh tế Đối ngoại,10.7556228637695,106.681831359863
13,Rạp Đồng Tháp,10.753784,106.675937
129,Trần Bình Trọng,10.755064,106.679794
15,Bệnh viện Chấn Thương Chỉnh hình,10.754421,106.678271
19,Trần Bình Trọng,10.754912,106.680041
130,Bệnh viện Chấn thương Chỉnh hình,10.754537,106.677847
20,Nguyễn Biểu,10.756066,106.68437
131,Rạp Đồng Tháp,10.7539844512939,106.675827026367
18,Chợ Nanci,10.75699,106.685883
134,Rạp Đống Đa,10.753573,106.674237
22,Tổng Cty Samco,10.759734,106.688254
132,Đồng Khánh,10.752983,106.67149
21,Sở PCCC,10.760656,106.689096
23,Hồ Hảo Hớn,10.762395,106.690636
136,Ngô Quyền,10.752477,106.666174
24,Bệnh Viện Răng Hàm Mặt,10.763567,106.691612
133,Tản Đà,10.752292,106.663706
25,Rạp Trần Hưng Đạo,10.76483,106.692722
135,Triệu Quang Phục,10.75206,106.660536
26,KTX Trần Hưng Đạo,10.767064,106.694824
137,Bưu điện Quận 5,10.751381,106.658894
27,Nguyễn Kim,10.768327,106.695847
138,Hải Thượng Lãn Ông,10.750948,106.658358
139,Chợ Kim Biên,10.751128,106.655086
32,Hồ Tùng Mậu,10.770722,106.704074
31,Bến Bạch Đằng,10.774094,106.706654
34,Công Trường Mê Linh,10.775997,106.705822
7208,Bến xe Biên Hòa,10.954127,106.808953
334,Big C,10.887349,106.774583
2393,Tháp Mười,10.750326,106.653036
335,Chùa Từ Quang,10.885494,106.772271
336,Đường số 8,10.882096,106.769396
338,Thành thất Cao Đài Linh Xuân,10.880158,106.767744
337,Chợ Linh Xuân,10.877611,106.766403
279,Bệnh viện Chợ Rẫy,10.7571086883545,106.658386230469
340,Cầu vượt Linh Xuân,10.874279,106.765366
281,Bệnh viện Chợ Rẫy,10.758079,106.660128
339,Cầu vượt Linh Xuân,10.874474,106.762095
282,Lý Thường Kiệt,10.758443,106.662006
341,Giày Thái Bình-Bình Đường,10.875454,106.758689
283,Chung cư 155 Nguyễn Chí Thanh,10.759281,106.666056
343,Giày Thái Bình,10.875738,106.757305
284,Trường Kinh tế Công nghệ,10.7596492767334,106.668022155762
342,Bến xe Lam Hồng,10.876049,106.755631
285,Trường Khiếm thị Nguyễn Đình Chiểu,10.760582,106.669511
344,Cầu vượt Sóng Thần,10.874115,106.746528
286,Hòa Hảo,10.762933,106.671093
346,Chợ Tam Hải,10.873373,106.744291
288,Chợ Lê Hồng Phong,10.764703,106.675444
345,Hồ Bơi,10.872177,106.739913
3164,Lê Hồng Phong,10.761252,106.676592
348,Chợ Tam Bình,10.870828,106.734474
287,Phạm Viết Chánh,10.766214,106.682533
347,Chợ đầu mối nông sản Thủ Đức,10.86812,106.729158
290,Bệnh viện Từ Dũ,10.768709,106.685024
349,Ngã 4 Bình Phước,10.863809,106.72451
289,Tôn Thất Tùng,10.77185,106.687943
350,Hồ bơi Mèo Mun,10.861345,106.724396
292,Sở Y Tế,10.774179,106.690158
353,UBND P.Hiệp Bình Phước,10.859791,106.723782
242,Nhà Văn Hóa Lao Động,10.777097,106.692757
351,Trạm y tế P. Hiệp Bình Phước,10.856024,106.722343
291,Pasteur,10.781031,106.696434
294,Mạc Đỉnh Chi,10.784191,106.699503
355,Ngã 3 Đường Hiệp Bình,10.852579,106.720719
352,Ngã 3 Hiệp Bình,10.848727,106.718346
296,Đinh Tiên Hoàng,10.786146,106.70137
358,Cân Nhơn Hòa,10.844473,106.718086
293,Thảo Cầm Viên,10.789598,106.70459
354,Đường số 4,10.84109,106.716858
295,Cầu Thị Nghè,10.790669,106.705597
359,Đường số 3,10.83877,106.714915
298,Nhà Thờ Thị Nghè,10.793418,106.708156
297,Trung tâm Dưỡng Lão,10.796533,106.71057
356,Cầu Ông Dầu,10.835822,106.713745
357,Trạm xăng dầu,10.83294,106.71389
300,Trường trung học Gia Định,10.798999,106.711203
360,UBND P.Hiệp Bình Chánh,10.830039,106.714027
299,Ngã Ba Hàng Xanh,10.803262,106.711509
361,Cổng vào-Bến xe Miền Đông,10.816661,106.711257
302,Đài Liệt sĩ,10.808831,106.711965
362,Ngã Tư Nguyễn Xí,10.812625,106.709223
301,Siêu thị Coop Mart,10.810791,106.71241
363,Ngã Tư Chu Văn An,10.809759,106.709143
305,Cổng ra - Bến xe Miền Đông 1,10.813853,106.712791
364,Cầu Đinh Bộ Lĩnh,10.806908,106.709341
304,Trường TH Bình Triệu,10.829247,106.71434
365,Trạm xăng dầu,10.804421,106.709395
309,Trạm xăng dầu,10.832655,106.714149
366,Chợ Hàng Xanh,10.802793,106.710511
306,Cầu Ông Dầu,10.836135,106.714012
310,Đường số 3,10.838815,106.715317
368,Trường trung học Gia Định,10.79981,106.711037
367,Trường Tiểu học Hồng Hà,10.797328,106.710591
312,Đường số 4,10.841072,106.71714
369,Ngã ba Nguyễn Cửu Vân,10.79511,106.709443
307,Cân Nhơn Hòa,10.844687,106.718307
373,Nhà thờ Thị Nghè,10.793661,106.708054
308,Ngã 3 Hiệp Bình,10.848944,106.718704
370,Thảo Cầm Viên,10.790694,106.705259
314,Ngã 3 Đường Hiệp Bình,10.852921,106.721222
316,Trạm y tế Hiệp Bình Phước,10.855787,106.722504
374,Đài truyền hình,10.787157,106.702011
371,Nhà thờ Mạc Ty Nho,10.7863969802856,106.701293945312
311,UBND P.Hiệp Bình Phước,10.858809,106.723663
372,Phùng Khắc Khoan,10.784048,106.698586
313,Hồ Bơi,10.861172,106.724564
318,Ngã 4 Bình Phước,10.863845,106.724792
378,Hồ Con Rùa,10.7833137512207,106.696411132812
375,Sân Phan Đình Phùng,10.781172,106.694402
315,Ngã ba mũi tàu đường Gò Dưa,10.86689,106.727425
377,Bảo tàng chứng tích chiến tranh,10.779143,106.69254
320,Chợ Đầu Mối,10.86831,106.730198
376,Trần Quốc Thảo,10.777889,106.691365
317,Chợ Tam Bình,10.87086,106.73538
322,Hồ Bơi,10.871766,106.739666
379,Đại học Mở,10.7764177322388,106.690040588379
381,Nguyễn Thị Minh Khai,10.775102,106.690186
319,Chợ Tam Hải,10.872935,106.744081
321,Cầu vượt Sóng Thần,10.873905,106.747128
380,Cách Mạng Tháng Tám,10.7734203338623,106.689018249512
383,Tôn Thất Tùng,10.77079,106.686634
323,Bến xe Lam Hồng,10.875706,106.75562
382,Bệnh viện Từ Dũ,10.768946,106.684883
325,Giày da Thái Bình,10.875353,106.757466
324,Cầu vượt Linh Xuân,10.873973,106.762476
89,Trung ương Hội Chữ thập đỏ TP,10.767723,106.683657
90,Nhà sách Minh Khai,10.766395,106.68238
330,Cầu vượt Linh Xuân,10.874434,106.765579
385,Công viên Âu Lạc,10.764877,106.680443
327,Chợ Linh Xuân,10.877382,106.766628
329,Thánh thất Cao Đài Linh Xuân,10.88015,106.768066
384,Ngã tư Trần Bình Trọng,10.7639131546021,106.67896270752
387,Ngã tư Lê Hồng Phong,10.762606,106.676967
332,Đường số 8,10.881807,106.769487
331,Chùa Từ Quang,10.885452,106.772568
386,Chợ Lê Hồng Phong,10.764429,106.67569
333,Big C,10.887267,106.774879
388,Hòa Hảo,10.763286,106.671168
390,Trường Khiếm thị Nguyễn Đình Chiểu,10.760857,106.669525
389,Nguyễn Tiểu La,10.7597389221191,106.667976379395
392,Ngã tư Ngô Quyền,10.759228,106.665171
391,Nhà máy Bia Sài Gòn,10.759078,106.66452
393,Bệnh viện Răng Hàm Mặt,10.758364,106.660828
395,Bệnh viện Chợ Rẫy,10.755381,106.658369
397,Rạp Đại Quang,10.752445,106.658792
75,THẠNH LỘC,10.89288,106.673427
3255,Chợ Đường,10.897452,106.689048
3208,Chùa Báo Ấn,10.89485,106.688485
3257,Cầu Phú Long,10.892611,106.687229
7265,Trạm Trung chuyển trên đường Hàm Nghi,10.770911,106.700259
3205,Cầu Ông Dung,10.888945,106.685105
3261,Cây xăng Thanh Bình,10.886327,106.682879
3260,Trường Nguyễn Văn Thệ,10.88423,106.680905
3262,Trường Điện Lực 2,10.881117,106.679226
7588,Giao lộ Hàm Nghi - Tôn Thất Đạm,10.77078,106.703038
3263,Chợ Thạnh Xuân,10.878983,106.678265
204,Ga ra Thanh Hậu,10.875074,106.67672
205,Vườn kiểng Quang Dũng,10.871977,106.676785
206,Cây xăng Tài Lộc,10.868015,106.678233
207,Đình thần Giao Khẩu,10.864886,106.680341
42,Nhà Hát Thành Phố,10.778031,106.703559
44,Bệnh viện Nhi Đồng 2,10.779881,106.701536
208,Ngã tư Ga,10.857984,106.679649
211,Nhà hàng Bến Xưa,10.853474,106.679006
39,Bưu Điện Thành Phố,10.780645,106.700673
209,Cầu An Lộc,10.848838,106.678539
41,Sở Công Thương,10.784297,106.696526
210,Bến Đò,10.847015,106.67826
43,Công viên Lê Văn Tám,10.787427,106.692599
46,Nhà thờ Tân Định,10.789215,106.690399
212,Bưu điện An Nhơn,10.843975,106.677214
47,Chợ Tân Định,10.790456,106.688843
214,Ngã tư An Nhơn,10.841436,106.676313
45,Cầu Kiệu,10.79365,106.68481
215,Đài Liệt sĩ,10.839518,106.675707
49,Chợ Phú Nhuận,10.795062,106.683018
216,Trường Vinhempic,10.836978,106.675395
48,Trường Cao đẳng Kinh tế Đối ngoại,10.79795,106.680905
218,Cư xá Lam Sơn,10.834939,106.675535
50,Ngã tư Phú Nhuận,10.799713,106.680138
217,Ngã tư Phan Văn Trị,10.83163,106.676919
51,Nhà Truyền Thông,10.8022317886353,106.679244995117
220,Cầu vượt ngã sáu Gò Vấp,10.828532,106.678839
52,Ngã ba Hồ Văn Huê,10.805259,106.678759
219,Cầu vượt ngã sáu Gò Vấp,10.823738,106.678968
221,Bệnh Viện 175,10.820044,106.678727
53,Coop Mart Nguyễn Kiệm,10.807077,106.678528
54,Chùa Vạn Hạnh,10.810349,106.67856
223,t555Chợ Tân Sơn Nhất,10.8167724609375,106.678596496582
55,Trường Cao đẳng Hải Quan,10.812475,106.678711
224,Đầu công viên Gia Định,10.813442,106.677681
56,Cầu vượt Nguyễn Thái Sơn - Nguyễn Kiệm,10.816282,106.680443
225,Cuối công viên Gia Định,10.809906,106.674741
226,Đầu Đường Đào Duy Anh,10.807978,106.674057
57,Ngã ba Phạm Ngũ Lão,10.819712,106.683147
60,Cầu vượt ngã sáu Gò Vấp,10.824607,106.681221
228,Cuối Đường Đào Duy Anh,10.805891,106.677177
58,Cầu vượt ngã sáu Gò Vấp,10.828991,106.678775
230,Ngã ba Đào Duy Anh,10.804858,106.677729
62,Ngã tư Phan Văn Trị,10.832547,106.676699
227,Tháp Nước,10.802434,106.676366
67,Cư xá Lam Sơn,10.836114,106.67561
229,Trung tâm hội nghị tiệc cưới White Palace,10.800074,106.675025
63,Đài Liệt sĩ,10.839297,106.67583
232,Ngã tư Phú Nhuận,10.799088,106.679354
72,Ngã tư An Nhơn,10.842268,106.676833
4755,Trường Cao đẳng Kinh tế Đối ngoại,10.798345,106.680567
64,Bến Đò,10.84691,106.678496
4756,Chợ Phú Nhuận,10.795194,106.682605
4754,Cầu An Lộc,10.849117,106.678802
4757,Cầu Kiệu,10.793081,106.685277
73,Nhà hàng Bến Xưa,10.852642,106.679285
231,Trần Quang Khải,10.790939,106.68795
213,Ngã tư Ga,10.857331,106.679907
234,Chợ Tân Định,10.788972,106.690445
68,Đình thần Giao Khẩu,10.865217,106.680433
233,Công viên Lê Văn Tám,10.787174,106.692653
74,Cây xăng Tài Lộc,10.86831,106.678319
235,Trần Cao Vân,10.784023,106.696625
69,Vườn kiểng Quang Dũng,10.871371,106.676978
236,Lê Duẩn,10.78191,106.69902
237,Bệnh viện Nhi Đồng 2,10.779385,106.701744
70,Ga ra Thanh Hậu,10.875454,106.677032
71,Chợ Thạnh Xuân,10.878493,106.678201
238,Nhà Hát Thành Phố,10.777873,106.70351
77,Trường Điện lực 2,10.880785,106.679188
239,Công Trường Mê Linh,10.775976,106.705635
3204,Trường Nguyễn Văn Thệ,10.884562,106.681296
3203,Cây xăng Thanh Bình,10.886253,106.68305
3206,Cầu Ông Dung,10.88876,106.685185
3259,Cầu Phú Long,10.892079,106.687031
3207,Chùa Báo Ấn,10.8948602676392,106.688621520996
7270,Trạm Trung chuyển trên đường Hàm Nghi,10.771096,106.699948
3210,Chợ Đường,10.897721,106.689101
7269,Trạm Trung chuyển trên đường Hàm Nghi,10.771117,106.699514
394,Đại học Nông Lâm,10.8681831359863,106.787445068359
396,ĐH Nông Lâm,10.866912,106.790283
464,Bến xe Chợ Lớn,10.753331,106.652334
398,Khu Công nghệ cao Q9,10.860218,106.791138
470,Thuận Kiều Plaza,10.754111,106.656749
4392,Xa Lộ Hà Nội,10.858716,106.788633
437,Bệnh viện Chợ Rẫy,10.754553,106.659232
401,Công ty Cocacola,10.8564834594727,106.784965515137
439,Đại học Y Dược,10.75536,106.663191
400,Trường Đại học Sư phạm Kỹ thuật,10.849871,106.772105
440,Bệnh viện Đại học Y Dược,10.755671,106.664683
402,Siêu thị Nguyễn Kim,10.849805,106.768837
465,Bệnh viện Nguyễn Tri Phương,10.756714,106.670492
403,Nhà thiếu nhi Thủ Đức,10.850556,106.766794
469,Chợ An Đông,10.757057,106.672182
404,Cao đẳng xây dựng 2,10.850808,106.764101
466,Huỳnh Mẫn Đạt,10.758374,106.676576
405,Ngã ba Chương Dương,10.850645,106.760201
472,Chợ Bầu Sen,10.759138,106.678453
406,Làng Thiếu Niên Thủ Đức,10.849723,106.758698
467,Đại học Sài Gòn,10.760672,106.682321
408,Trường THPT Quận Thủ Đức,10.848207,106.759613
474,ĐH Khoa Học Tự Nhiên,10.7622919082642,106.683052062988
407,Công ty may Sài Gòn,10.844107,106.762133
471,Trường Lê Hồng Phong,10.764503,106.68216
411,Công ty Sanofi Aventis,10.84132,106.764354
409,Tu viện Quảng Đức,10.839349,106.766338
410,Ngã 4 Bình Thái,10.8349447250366,106.765243530273
413,Công ty truyền tải điện 4,10.831214,106.763195
412,Ngã 4 Tây Hòa (RMK),10.825366,106.759998
414,Xi măng Hà Tiên,10.820576,106.758142
415,Cát Lái,10.802925,106.747948
416,Metro Quận 2,10.802134,106.7434
417,Thảo Điền,10.801309,106.738762
418,Cầu Đen,10.800451,106.73436
419,Cầu Sài Gòn,10.798893,106.719571
420,Khu Du lịch Văn Thánh,10.800274,106.717227
421,Đại học Hutech,10.801228,106.714856
423,Cây xăng dầu,10.801697,106.712834
476,Đại học Hutech,10.800827,106.714255
473,Khu Du lịch Văn Thánh,10.799531,106.717404
475,Cầu Sài Gòn,10.798525,106.719496
477,Cầu Đen,10.799978,106.7342
478,Thảo Điền,10.800838,106.738899
480,Metro Quận 2,10.801584,106.742928
479,Cát Lái,10.802592,106.748089
482,Xi măng hà tiên - trạm thu phí,10.819206,106.758394
481,Ngã 4 Tây Hòa (RMK),10.825972,106.760775
485,Trạm xây dựng,10.829955,106.76312
483,Khu QLGTDT số 2,10.833249,106.764778
484,Tu viện Quảng Đức,10.838786,106.766719
486,Đại học Kiến trúc,10.8416519165039,106.764175415039
489,Công ty may Sài Gòn,10.843897,106.762466
491,Trường mầm non Vành Khuyên,10.8478879928589,106.760055541992
488,Làng Thiếu Niên Thủ Đức,10.850015,106.758781
493,Ngã ba Chương Dương,10.850419,106.760931
490,Cao đẳng xây dựng 2,10.85065,106.764439
492,Siêu thị Nguyễn Kim,10.849686,106.769112
497,Trường ĐHSP Kỹ Thuật,10.8495969772339,106.771919250488
494,Công an Quận 9,10.849966,106.775066
425,Trường THPT Lê Hồng Phong,10.764456,106.681946
7159,Trạm Hutech - Khu Công nghệ cao,10.856398,106.785382
424,Đại học Khoa học Tự nhiên,10.763354,106.682388
495,Khu Công nghệ cao quận 9,10.858511,106.788869
426,Đại học Sư Phạm,10.76103,106.68267
500,Đại học Nông Lâm,10.866961,106.791101
429,Chợ Bầu Sen,10.759407,106.678764
427,Huỳnh Mẫn Đạt,10.757984,106.675272
430,Chợ An Đông,10.757536,106.673534
428,Bệnh viện Nguyễn Tri Phương,10.756967,106.670653
432,Công viên Văn Lang,10.757151,106.669613
431,Công viên Văn Lang,10.757257,106.668566
433,Bệnh viện Phạm Ngọc Thạch,10.755897,106.664511
434,Hùng Vương Plaza,10.755196,106.661072
436,Bệnh viện Chợ Rẫy,10.754875,106.659501
435,Thuận Kiều Plaza,10.75458,106.657934
438,Dương Tử Giang,10.754158,106.65552
468,BÃI HẬU CẦN SỐ 1,10.823601,106.69188
539,Bãi hậu cần số 1,10.823964,106.69195
540,UBND Phường 5,10.825513,106.688259
541,Trường Đại học Công nghiệp,10.8227787017822,106.685279846191
543,Ngã ba Phạm Ngũ Lão,10.821045,106.683925
441,Trường Trần Khai Nguyên,10.758706,106.66928
442,Đại học Kinh tế,10.761386,106.668564
444,Trường Hoàng Văn Thụ,10.763073,106.668213
443,Chợ Nhật Tảo,10.765397,106.667702
446,Học viện Quân y,10.767052,106.667313
158,Bệnh viện Nhi Đồng 1,10.769518,106.670609
160,Nhà thờ Vinh Sơn,10.770269,106.672166
545,Nhà thờ Phú Nhuận,10.798646,106.677525
159,Nhà hát Hòa Bình,10.771855,106.674805
549,Công an Quận Phú Nhuận,10.795658,106.677702
162,Học viện Hành chính Quốc gia,10.77323,106.677015
550,Ngã tư Nguyễn Văn Trỗi,10.792667388916,106.677886962891
445,Bệnh viện Bình Dân,10.774421,106.67885
552,Bệnh viện An Sinh,10.791171,106.677986
448,Siêu thị Maximark,10.776977,106.68099
554,Lê Văn Sỹ,10.788544,106.678123
7175,Ga Hòa Hưng,10.782305,106.677884
557,Chợ Nguyễn Văn Trỗi,10.786853,106.679322
447,Nhà thờ Dòng chúa Cứu thế,10.780805,106.681305
451,Trần Quốc Thảo,10.784504,106.683022
559,Trần Quốc Thảo,10.78456,106.682868
561,Nhà thờ Dòng chúa Cứu thế,10.780704,106.681061
449,Chợ Nguyễn Văn Trỗi,10.787041,106.679535
565,Nguyễn Thông,10.781328,106.679573
453,Trần Quang Diệu,10.788375,106.678319
450,Bệnh viện An Sinh,10.791023,106.678123
452,Ngã Tư Nguyễn Văn Trỗi,10.793028,106.677992
560,Ga Hòa Hưng,10.781528,106.678383
566,Rạch Bùng Binh,10.780645,106.678888
562,Vòng xoay Dân Chủ,10.778592,106.681038
568,Siêu thị Maximark,10.777162,106.680771
563,Bệnh viện Bình Dân,10.774785,106.678947
95,Học viện Hành chính Quốc gia,10.773457,106.676951
94,Học viện Hành chính Quốc gia,10.772661,106.675701
455,Rạp Tân Sơn Nhất,10.80244,106.665924
457,Bãi xe buýt Phổ Quang,10.8054170608521,106.666702270508
97,Nhà hát Hòa Bình,10.771712,106.674202
96,Nhà thờ Vinh Sơn,10.770521,106.67215
454,Cây xăng Quân đội,10.807221,106.668495
99,Bệnh viện Nhi Đồng 1,10.769578,106.670364
456,Trường Đại học Kỹ thuật Công nghệ,10.808204,106.672236
459,Cuối công viên Gia Định,10.809727,106.674929
564,Học viện Quân y,10.766769,106.667259
567,Chợ Nhật Tảo,10.764991,106.667664
458,Ngã ba Đặng Văn Sâm,10.811382,106.676399
570,Trường Hoàng Văn Thụ,10.763371,106.668015
461,Đầu công viên Gia Định,10.813231,106.677949
571,Đại học kinh tế,10.761049,106.668488
569,Ngô Gia Tự,10.758801,106.668062
573,Trung tâm giáo dục thường xuyên,10.757331,106.667016
460,Ngã ba Phạm Ngũ Lão,10.820834,106.68407
463,Trường Đại học Công nghiệp,10.822789,106.685636
462,UBND Phường 5,10.825134,106.687975
496,Bến xe buýt Quận 8,10.7335453033447,106.656356811523
538,Đại học Quốc gia,10.8738050460815,106.802024841309
502,Bùi Minh Trực,10.73646,106.656346
7645,Nhà Văn hoá sinh viên,10.874832,106.800016
7624,Đại học Quốc tế,10.876476,106.80257
499,Cầu Nhị Thiên Đường,10.738769,106.656427
7647,KTX Khu A ĐH Quốc Gia TPHCM,10.8756380081177,106.804916381836
542,Tùng Thiện Vương,10.744513,106.656802
501,Chợ Xóm Củi,10.746073,106.659763
574,Khu DL Suối Tiên,10.8660497665405,106.801116943359
4559,Câu vượt Trạm 2,10.8639,106.797318
544,Bệnh viện Hùng Vương,10.756013,106.662333
503,CoopMart Lý Thường Kiệt,10.759602,106.661351
546,Điện lực Phú Thọ,10.76523,106.659763
504,Nhà thi đấu Phú Thọ,10.767367,106.659065
505,Bệnh viện Trưng Vương,10.769652,106.658524
506,Đại học Bách Khoa,10.772603,106.657698
547,Bưu Điện Phú Thọ,10.776487,106.656625
575,Trạm Cầu ngang,10.847199,106.751587
578,Công an Phường Linh Đông,10.845116,106.749763
507,Ngã ba Thành Thái,10.7788,106.655912
548,Siêu thị Nguyễn Kim - CMC Tân Bình,10.781072,106.65529
577,Trạm xăng 27-7,10.841721,106.74659
579,Trường Cao đẳng Vinatex,10.840851,106.744548
551,Cây xăng Đôi,10.784002,106.654431
583,Nút giao Linh Đông -PVĐ,10.84077,106.742682
508,Chợ Tân Bình,10.786222,106.653786
585,Chùa An Lạc,10.837284,106.732328
509,Bệnh viện chỉnh hình và Phục hồi chức năng,10.788689,106.653076
584,Cá sấu Hoa Cà,10.833634,106.727916
553,Bệnh viện Thống Nhất,10.792101,106.653074
587,Đường số 20,10.828232,106.720988
510,Bệnh viện Quận Tân Bình,10.7947196960449,106.655197143555
586,Ngã tư Bình Triệu,10.826557,106.715848
555,Nhà hàng Đông Phương,10.7985563278198,106.659217834473
511,Siêu Thị Big C,10.799942,106.669462
556,Khách Sạn Tân Sơn Nhất,10.799805,106.670873
512,Công an Phú Nhuận,10.799542,106.673818
588,Nhà thờ Hàng Xanh,10.803177,106.708032
589,Chùa Bồ Đề,10.803483,106.704015
558,Ngã tư Phan Xích Long,10.800416,106.681741
